title,link
indexing category,https://emilyriehl.github.io/files/context.pdf#page=56
shape of diagram,https://emilyriehl.github.io/files/context.pdf#page=56
commutative rectangle,https://emilyriehl.github.io/files/context.pdf#page=57
commutative cube,https://emilyriehl.github.io/files/context.pdf#page=58
initial object,https://emilyriehl.github.io/files/context.pdf#page=59
terminal object,https://emilyriehl.github.io/files/context.pdf#page=59
monomorphism use in commutative diagrams,https://emilyriehl.github.io/files/context.pdf#page=61
epimorphism use in commutative diagrams,https://emilyriehl.github.io/files/context.pdf#page=61
zero object,https://emilyriehl.github.io/files/context.pdf#page=61
terminal coalgebra,https://emilyriehl.github.io/files/context.pdf#page=62
coalgebra terminal,https://emilyriehl.github.io/files/context.pdf#page=62
initial algebra,https://emilyriehl.github.io/files/context.pdf#page=62
coalgebra for an endofunctor,https://emilyriehl.github.io/files/context.pdf#page=62
algebra for an endofunctor,https://emilyriehl.github.io/files/context.pdf#page=62
functor category,https://emilyriehl.github.io/files/context.pdf#page=62
natural transformation composition,https://emilyriehl.github.io/files/context.pdf#page=62
diagram category,https://emilyriehl.github.io/files/context.pdf#page=62
vertical composition,https://emilyriehl.github.io/files/context.pdf#page=63
pasting diagram,https://emilyriehl.github.io/files/context.pdf#page=63
horizontal composition,https://emilyriehl.github.io/files/context.pdf#page=63
whiskering,https://emilyriehl.github.io/files/context.pdf#page=64
middle four interchange,https://emilyriehl.github.io/files/context.pdf#page=64
2 category,https://emilyriehl.github.io/files/context.pdf#page=64
2-category,https://emilyriehl.github.io/files/context.pdf#page=64
2-functor,https://emilyriehl.github.io/files/context.pdf#page=65
center of a category,https://emilyriehl.github.io/files/context.pdf#page=66
center of category,https://emilyriehl.github.io/files/context.pdf#page=66
graph vertex coloring,https://emilyriehl.github.io/files/context.pdf#page=67
complete graph,https://emilyriehl.github.io/files/context.pdf#page=67
four color theorem,https://emilyriehl.github.io/files/context.pdf#page=67
natural numbers,https://emilyriehl.github.io/files/context.pdf#page=68
discrete dynamical system,https://emilyriehl.github.io/files/context.pdf#page=68
recursion,https://emilyriehl.github.io/files/context.pdf#page=68
representable vs represented,https://emilyriehl.github.io/files/context.pdf#page=69
representable functor,https://emilyriehl.github.io/files/context.pdf#page=69
representation,https://emilyriehl.github.io/files/context.pdf#page=69
universal property,https://emilyriehl.github.io/files/context.pdf#page=69
free abelian group,https://emilyriehl.github.io/files/context.pdf#page=70
path,https://emilyriehl.github.io/files/context.pdf#page=71
loop,https://emilyriehl.github.io/files/context.pdf#page=71
free,https://emilyriehl.github.io/files/context.pdf#page=71
Sierpinski space,https://emilyriehl.github.io/files/context.pdf#page=72
currying,https://emilyriehl.github.io/files/context.pdf#page=72
Eilenberg--MacLane space,https://emilyriehl.github.io/files/context.pdf#page=72
classifying space of a group,https://emilyriehl.github.io/files/context.pdf#page=72
classifying space group,https://emilyriehl.github.io/files/context.pdf#page=72
free action,https://emilyriehl.github.io/files/context.pdf#page=74
free group action,https://emilyriehl.github.io/files/context.pdf#page=74
Yoneda lemma,https://emilyriehl.github.io/files/context.pdf#page=75
Yoneda embedding,https://emilyriehl.github.io/files/context.pdf#page=77
Yoneda lemma corollary,https://emilyriehl.github.io/files/context.pdf#page=78
meaning of the phrase Yoneda lemma,https://emilyriehl.github.io/files/context.pdf#page=78
row operation,https://emilyriehl.github.io/files/context.pdf#page=78
Cayley's theorem,https://emilyriehl.github.io/files/context.pdf#page=79
representable isomorphism,https://emilyriehl.github.io/files/context.pdf#page=79
re-parameterization of path,https://emilyriehl.github.io/files/context.pdf#page=79
representably isomorphic,https://emilyriehl.github.io/files/context.pdf#page=80
representation characterizes its representing object,https://emilyriehl.github.io/files/context.pdf#page=80
the,https://emilyriehl.github.io/files/context.pdf#page=80
contractible groupoid,https://emilyriehl.github.io/files/context.pdf#page=80
universal element,https://emilyriehl.github.io/files/context.pdf#page=80
universal cover is not universal,https://emilyriehl.github.io/files/context.pdf#page=80
transitive group action,https://emilyriehl.github.io/files/context.pdf#page=81
transitive action,https://emilyriehl.github.io/files/context.pdf#page=81
torsor,https://emilyriehl.github.io/files/context.pdf#page=81
affine space,https://emilyriehl.github.io/files/context.pdf#page=81
bilinear,https://emilyriehl.github.io/files/context.pdf#page=81
tensor product,https://emilyriehl.github.io/files/context.pdf#page=81
tensor product symmetry,https://emilyriehl.github.io/files/context.pdf#page=82
group ring,https://emilyriehl.github.io/files/context.pdf#page=83
tensor product associativity,https://emilyriehl.github.io/files/context.pdf#page=83
tensor product unit,https://emilyriehl.github.io/files/context.pdf#page=83
evaluation map,https://emilyriehl.github.io/files/context.pdf#page=83
category of elements,https://emilyriehl.github.io/files/context.pdf#page=84
category of element,https://emilyriehl.github.io/files/context.pdf#page=84
based object,https://emilyriehl.github.io/files/context.pdf#page=85
dependent sum,https://emilyriehl.github.io/files/context.pdf#page=85
dependent product,https://emilyriehl.github.io/files/context.pdf#page=85
universal property as an initial or terminal object,https://emilyriehl.github.io/files/context.pdf#page=86
uniqueness of representation,https://emilyriehl.github.io/files/context.pdf#page=87
subobject classifier,https://emilyriehl.github.io/files/context.pdf#page=88
twisted arrow category,https://emilyriehl.github.io/files/context.pdf#page=89
discrete left or right fibration,https://emilyriehl.github.io/files/context.pdf#page=90
discrete fibration,https://emilyriehl.github.io/files/context.pdf#page=90
product,https://emilyriehl.github.io/files/context.pdf#page=91
subobject,https://emilyriehl.github.io/files/context.pdf#page=91
quotient,https://emilyriehl.github.io/files/context.pdf#page=91
cell complex,https://emilyriehl.github.io/files/context.pdf#page=91
gluing,https://emilyriehl.github.io/files/context.pdf#page=91
limit,https://emilyriehl.github.io/files/context.pdf#page=91
colimit,https://emilyriehl.github.io/files/context.pdf#page=91
constant functor,https://emilyriehl.github.io/files/context.pdf#page=92
constant natural transformation,https://emilyriehl.github.io/files/context.pdf#page=92
cone over a diagram,https://emilyriehl.github.io/files/context.pdf#page=92
cone,https://emilyriehl.github.io/files/context.pdf#page=92
summit of a cone,https://emilyriehl.github.io/files/context.pdf#page=92
summit of cone,https://emilyriehl.github.io/files/context.pdf#page=92
apex of a cone,https://emilyriehl.github.io/files/context.pdf#page=92
legs of cone,https://emilyriehl.github.io/files/context.pdf#page=92
cone under a diagram,https://emilyriehl.github.io/files/context.pdf#page=92
nadir of cone,https://emilyriehl.github.io/files/context.pdf#page=92
nadir of a cone,https://emilyriehl.github.io/files/context.pdf#page=92
cocone,https://emilyriehl.github.io/files/context.pdf#page=92
limit cone,https://emilyriehl.github.io/files/context.pdf#page=93
colimit cone,https://emilyriehl.github.io/files/context.pdf#page=93
uniqueness of limit,https://emilyriehl.github.io/files/context.pdf#page=94
uniqueness of colimit,https://emilyriehl.github.io/files/context.pdf#page=94
limit diagram,https://emilyriehl.github.io/files/context.pdf#page=94
colimit diagram,https://emilyriehl.github.io/files/context.pdf#page=94
cone over a category,https://emilyriehl.github.io/files/context.pdf#page=95
cone under a category,https://emilyriehl.github.io/files/context.pdf#page=95
projection from a product,https://emilyriehl.github.io/files/context.pdf#page=95
product projection,https://emilyriehl.github.io/files/context.pdf#page=95
box topology vs product topology,https://emilyriehl.github.io/files/context.pdf#page=95
coarsest,https://emilyriehl.github.io/files/context.pdf#page=95
finest,https://emilyriehl.github.io/files/context.pdf#page=95
terminal category,https://emilyriehl.github.io/files/context.pdf#page=96
equalizer,https://emilyriehl.github.io/files/context.pdf#page=96
parallel pair,https://emilyriehl.github.io/files/context.pdf#page=96
equalizer diagram,https://emilyriehl.github.io/files/context.pdf#page=96
pullback,https://emilyriehl.github.io/files/context.pdf#page=96
fiber product,https://emilyriehl.github.io/files/context.pdf#page=97
fiber,https://emilyriehl.github.io/files/context.pdf#page=97
inverse limit,https://emilyriehl.github.io/files/context.pdf#page=98
coproduct,https://emilyriehl.github.io/files/context.pdf#page=99
coequalizer,https://emilyriehl.github.io/files/context.pdf#page=99
coequalizer diagram,https://emilyriehl.github.io/files/context.pdf#page=99
fork,https://emilyriehl.github.io/files/context.pdf#page=99
pushout,https://emilyriehl.github.io/files/context.pdf#page=99
sequential colimit,https://emilyriehl.github.io/files/context.pdf#page=99
direct limit,https://emilyriehl.github.io/files/context.pdf#page=99
torus,https://emilyriehl.github.io/files/context.pdf#page=99
cokernel,https://emilyriehl.github.io/files/context.pdf#page=100
union,https://emilyriehl.github.io/files/context.pdf#page=100
universal property of limit,https://emilyriehl.github.io/files/context.pdf#page=100
universal property of colimit,https://emilyriehl.github.io/files/context.pdf#page=100
universal property of product,https://emilyriehl.github.io/files/context.pdf#page=100
universal property of coproduct,https://emilyriehl.github.io/files/context.pdf#page=100
direct sum,https://emilyriehl.github.io/files/context.pdf#page=101
guess and check,https://emilyriehl.github.io/files/context.pdf#page=101
small diagram,https://emilyriehl.github.io/files/context.pdf#page=103
complete category,https://emilyriehl.github.io/files/context.pdf#page=103
cocomplete category,https://emilyriehl.github.io/files/context.pdf#page=103
limit in the category of sets,https://emilyriehl.github.io/files/context.pdf#page=103
fixed point,https://emilyriehl.github.io/files/context.pdf#page=105
idempotent,https://emilyriehl.github.io/files/context.pdf#page=106
split idempotent,https://emilyriehl.github.io/files/context.pdf#page=106
internal category,https://emilyriehl.github.io/files/context.pdf#page=107
category hom-set as limit,https://emilyriehl.github.io/files/context.pdf#page=107
preserve,https://emilyriehl.github.io/files/context.pdf#page=108
reflect,https://emilyriehl.github.io/files/context.pdf#page=108
create,https://emilyriehl.github.io/files/context.pdf#page=108
open cover,https://emilyriehl.github.io/files/context.pdf#page=109
sheaf condition,https://emilyriehl.github.io/files/context.pdf#page=109
strictly create,https://emilyriehl.github.io/files/context.pdf#page=109
connected diagram,https://emilyriehl.github.io/files/context.pdf#page=109
connected colimit,https://emilyriehl.github.io/files/context.pdf#page=109
connected limit,https://emilyriehl.github.io/files/context.pdf#page=109
limit in a functor category,https://emilyriehl.github.io/files/context.pdf#page=111
colimit in a functor category,https://emilyriehl.github.io/files/context.pdf#page=111
representable universal property of limit,https://emilyriehl.github.io/files/context.pdf#page=112
power,https://emilyriehl.github.io/files/context.pdf#page=112
cotensor,https://emilyriehl.github.io/files/context.pdf#page=112
representable functor preserves limits,https://emilyriehl.github.io/files/context.pdf#page=112
colimit representable universal property,https://emilyriehl.github.io/files/context.pdf#page=114
copower,https://emilyriehl.github.io/files/context.pdf#page=114
tensor,https://emilyriehl.github.io/files/context.pdf#page=114
colimit as a coequalizer between coproducts,https://emilyriehl.github.io/files/context.pdf#page=114
limit as an equalizer between products,https://emilyriehl.github.io/files/context.pdf#page=114
generalized element,https://emilyriehl.github.io/files/context.pdf#page=116
finite limit from pullbacks and a terminal object,https://emilyriehl.github.io/files/context.pdf#page=116
finite colimit from pushouts and an initial object,https://emilyriehl.github.io/files/context.pdf#page=116
finite diagram,https://emilyriehl.github.io/files/context.pdf#page=117
cocontinuous functor,https://emilyriehl.github.io/files/context.pdf#page=117
continuous functor,https://emilyriehl.github.io/files/context.pdf#page=117
configuration space,https://emilyriehl.github.io/files/context.pdf#page=119
complete lattice,https://emilyriehl.github.io/files/context.pdf#page=121
kernel pair,https://emilyriehl.github.io/files/context.pdf#page=121
relation,https://emilyriehl.github.io/files/context.pdf#page=121
equivalence relation,https://emilyriehl.github.io/files/context.pdf#page=121
image factorization in a Grothendieck topos,https://emilyriehl.github.io/files/context.pdf#page=123
image factorization,https://emilyriehl.github.io/files/context.pdf#page=123
fiber space,https://emilyriehl.github.io/files/context.pdf#page=123
functoriality of limits and colimits,https://emilyriehl.github.io/files/context.pdf#page=124
limit functor,https://emilyriehl.github.io/files/context.pdf#page=124
colimit functor,https://emilyriehl.github.io/files/context.pdf#page=124
non-strictness of limit,https://emilyriehl.github.io/files/context.pdf#page=124
non-strictness of colimit,https://emilyriehl.github.io/files/context.pdf#page=124
path components,https://emilyriehl.github.io/files/context.pdf#page=125
natural isomorphism between diagrams,https://emilyriehl.github.io/files/context.pdf#page=125
species,https://emilyriehl.github.io/files/context.pdf#page=126
object as a limit,https://emilyriehl.github.io/files/context.pdf#page=128
weakly initial,https://emilyriehl.github.io/files/context.pdf#page=128
cardinality of category,https://emilyriehl.github.io/files/context.pdf#page=128
limit commutes with limits,https://emilyriehl.github.io/files/context.pdf#page=129
colimit commutes with colimits,https://emilyriehl.github.io/files/context.pdf#page=129
universal property of supremum,https://emilyriehl.github.io/files/context.pdf#page=131
universal property of infimum,https://emilyriehl.github.io/files/context.pdf#page=131
lim inf,https://emilyriehl.github.io/files/context.pdf#page=131
lim sup,https://emilyriehl.github.io/files/context.pdf#page=131
limit of a sequence,https://emilyriehl.github.io/files/context.pdf#page=131
filtered category,https://emilyriehl.github.io/files/context.pdf#page=132
filtered colimit,https://emilyriehl.github.io/files/context.pdf#page=132
finite limit,https://emilyriehl.github.io/files/context.pdf#page=132
category of models for an algebraic theory,https://emilyriehl.github.io/files/context.pdf#page=132
algebraic theory category of models,https://emilyriehl.github.io/files/context.pdf#page=132
free vector space,https://emilyriehl.github.io/files/context.pdf#page=135
formal sum,https://emilyriehl.github.io/files/context.pdf#page=135
adjunction,https://emilyriehl.github.io/files/context.pdf#page=136
adjoint functor,https://emilyriehl.github.io/files/context.pdf#page=136
left vs right adjoint,https://emilyriehl.github.io/files/context.pdf#page=136
adjunct,https://emilyriehl.github.io/files/context.pdf#page=136
transpose,https://emilyriehl.github.io/files/context.pdf#page=136
monotone Galois connection,https://emilyriehl.github.io/files/context.pdf#page=138
lower adjoint,https://emilyriehl.github.io/files/context.pdf#page=138
upper adjoint,https://emilyriehl.github.io/files/context.pdf#page=138
inverse image,https://emilyriehl.github.io/files/context.pdf#page=138
direct image,https://emilyriehl.github.io/files/context.pdf#page=138
propositional function,https://emilyriehl.github.io/files/context.pdf#page=138
existential quantification,https://emilyriehl.github.io/files/context.pdf#page=138
universal quantification,https://emilyriehl.github.io/files/context.pdf#page=138
free monoid,https://emilyriehl.github.io/files/context.pdf#page=139
free module,https://emilyriehl.github.io/files/context.pdf#page=139
group completion,https://emilyriehl.github.io/files/context.pdf#page=139
restriction of scalars,https://emilyriehl.github.io/files/context.pdf#page=140
extension of scalars,https://emilyriehl.github.io/files/context.pdf#page=140
monadic adjunction,https://emilyriehl.github.io/files/context.pdf#page=140
Frobenius reciprocity,https://emilyriehl.github.io/files/context.pdf#page=140
free category,https://emilyriehl.github.io/files/context.pdf#page=140
arrow atomic,https://emilyriehl.github.io/files/context.pdf#page=140
unit of an adjunction,https://emilyriehl.github.io/files/context.pdf#page=142
adjunction unit,https://emilyriehl.github.io/files/context.pdf#page=142
counit of an adjunction,https://emilyriehl.github.io/files/context.pdf#page=142
adjunction counit,https://emilyriehl.github.io/files/context.pdf#page=142
adjunction triangle identity,https://emilyriehl.github.io/files/context.pdf#page=143
triangle identity,https://emilyriehl.github.io/files/context.pdf#page=143
fully-specified adjunction,https://emilyriehl.github.io/files/context.pdf#page=144
adjunction morphism,https://emilyriehl.github.io/files/context.pdf#page=146
mutually left or right adjoint functor,https://emilyriehl.github.io/files/context.pdf#page=146
antitone Galois connection,https://emilyriehl.github.io/files/context.pdf#page=147
Zariski topology,https://emilyriehl.github.io/files/context.pdf#page=147
Hilbert's Nullstellensatz,https://emilyriehl.github.io/files/context.pdf#page=147
axiom in a first-order language,https://emilyriehl.github.io/files/context.pdf#page=147
structure,https://emilyriehl.github.io/files/context.pdf#page=147
syntax and semantics,https://emilyriehl.github.io/files/context.pdf#page=148
two-variable adjoint functor,https://emilyriehl.github.io/files/context.pdf#page=149
two-variable adjunction,https://emilyriehl.github.io/files/context.pdf#page=149
left or right closure,https://emilyriehl.github.io/files/context.pdf#page=149
closed functor,https://emilyriehl.github.io/files/context.pdf#page=149
cartesian closed category,https://emilyriehl.github.io/files/context.pdf#page=149
convenient category of space,https://emilyriehl.github.io/files/context.pdf#page=149
function space,https://emilyriehl.github.io/files/context.pdf#page=150
