Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q225527,Ramification (mathematics),,,,,,,,,,,,,ramification index,http://planetmath.org/ramificationindex
Q2256541,convex cone,,,,,,,,,,,convex cone,https://ncatlab.org/nlab/show/convex+cone,proper cone,http://planetmath.org/propercone
Q2256693,Hamiltonian vector field,,,,,,,,,,,symplectic gradient,https://ncatlab.org/nlab/show/symplectic+gradient,Hamiltonian vector field,http://planetmath.org/hamiltonianvectorfield
Q2256719,exact differential,,,,,,,,,,,,,exact (differential form),http://planetmath.org/exactdifferentialform
Q2257138,Gravity,,,,,,,,,,,gravity,https://ncatlab.org/nlab/show/gravity,,
Q2257608,Prosthaphaeresis,,,,,,,,,,,,,Prosthaphaeresis formulas,http://planetmath.org/prosthaphaeresisformulas
Q2259070,lazy caterer's sequence,,,,,,,,,,,,,lazy caterer’s sequence,http://planetmath.org/lazycatererssequence
Q225973,Ore's theorem,,,,,,,,,,,,,Ore’s theorem,http://planetmath.org/orestheorem1
Q226014,Poincaré recurrence theorem,,,,,,,,,,,,,Poincaré recurrence theorem,http://planetmath.org/poincarerecurrencetheorem
Q226183,Empty set,,,,,the-empty-set,https://www.clowderproject.com/tag/002Z.html,,,,,empty subset,https://ncatlab.org/nlab/show/empty+subset,empty set,http://planetmath.org/emptyset
Q2264419,Dirichlet L-function,,,,,,,,,,,Dirichlet L-function,https://ncatlab.org/nlab/show/Dirichlet+L-function,,
Q2264756,Separable extension,,,,,,,,,,,separable field extension,https://ncatlab.org/nlab/show/separable+field+extension,,
Q2265632,magnetic flux quantum,,,,,,,,,,,flux quantum,https://ncatlab.org/nlab/show/flux+quantum,,
Q2266263,Intercession,,,,,,,,,,,,,intercession,http://planetmath.org/intercession
Q2266743,areal velocity,,,,,,,,,,,areal velocity,https://ncatlab.org/nlab/show/areal+velocity,,
Q2266843,infinite product,,,,,,,,,,,infinite product,https://ncatlab.org/nlab/show/infinite+product,,
Q2267362,bounded function,,,,,,,,,,,bounded function,https://ncatlab.org/nlab/show/bounded+function,bounded function,http://planetmath.org/boundedfunction
Q2268203,Kalb–Ramond field,,,,,,,,,,,Kalb-Ramond field,https://ncatlab.org/nlab/show/Kalb-Ramond+field,,
Q226843,Möbius strip,,,,,,,,,,,Möbius strip,https://ncatlab.org/nlab/show/M%C3%B6bius+strip,Möbius strip,http://planetmath.org/mobiusstrip
Q2268788,skew-Hermitian matrix,,,,,,,,,,,,,skew-Hermitian matrix,http://planetmath.org/skewhermitianmatrix
Q2269045,L-semi-inner product,,,,,,,,,,,,,semi-inner product,http://planetmath.org/semiinnerproduct
Q2269145,semilinear map,,,,,,,,,,,semilinear map,https://ncatlab.org/nlab/show/semilinear+map,semilinear transformation,http://planetmath.org/semilineartransformation
Q2269249,Semiprime ring,,,,,,,,,,,,,semiprime ideal,http://planetmath.org/semiprimeideal
Q2269888,Cohn's irreducibility criterion,,,,,,,,,,,,,A. Cohn’s irreducibility criterion,http://planetmath.org/acohnsirreducibilitycriterion
Q2270905,Poincaré–Birkhoff–Witt theorem,,,,,,,,,,,PBW theorem,https://ncatlab.org/nlab/show/PBW+theorem,Poincaré-Birkhoff-Witt theorem,http://planetmath.org/poincarebirkhoffwitttheorem
Q2274197,3-sphere,,,,,,,,,,,3-sphere,https://ncatlab.org/nlab/show/3-sphere,,
Q2275191,Lebesgue differentiation theorem,,,,,,,,,,,,,Lebesgue differentiation theorem,http://planetmath.org/lebesguedifferentiationtheorem
Q2276721,local diffeomorphism,,,,,,,,,,,local diffeomorphism,https://ncatlab.org/nlab/show/local+diffeomorphism,,
Q2276860,Type I string theory,,,,,,,,,,,type I string theory,https://ncatlab.org/nlab/show/type+I+string+theory,,
Q2278680,Shift operator,,,,,,,,,,,shift map,https://ncatlab.org/nlab/show/shift+map,,
Q2281199,Prüfer group,,,,,,,,,,,Prüfer group,https://ncatlab.org/nlab/show/Pr%C3%BCfer+group,quasicyclic group,http://planetmath.org/quasicyclicgroup
Q2281389,uniform property,,,,,,,,,,,uniform property,https://ncatlab.org/nlab/show/uniform+property,,
Q2281400,dyadic rational,,,,,,,,,,,dyadic rational number,https://ncatlab.org/nlab/show/dyadic+rational+number,,
Q2283003,Siegel upper half-space,,,,,,,,,,,Siegel upper half-space,https://ncatlab.org/nlab/show/Siegel+upper+half-space,,
Q2283848,Soh cah toa,,,,,,,,,,,,,sohcahtoa,http://planetmath.org/sohcahtoa
Q2285809,Classical groups,,,,,,,,,,,classical Lie group,https://ncatlab.org/nlab/show/classical+Lie+group,classical groups,http://planetmath.org/classicalgroups
Q2287715,covariant derivative,,,,,,,,,,,covariant derivative,https://ncatlab.org/nlab/show/covariant+derivative,,
Q22893904,zonotope,,,,,,,,,,,,,zonotope,http://planetmath.org/zonotope
Q22907407,Nuprl,,,,,,,,,,,NuPRL,https://ncatlab.org/nlab/show/NuPRL,,
Q229102,Surjective function,surjection,https://arxiv.org/pdf/1612.09375#page=141,surjective,https://mathgloss.github.io/MathGloss/chicago/surjective,surjective-functions,https://www.clowderproject.com/tag/02RX.html,,,,,surjection,https://ncatlab.org/nlab/show/surjection,surjective,http://planetmath.org/surjective
Q2291918,Skeleton (category theory),,,,,skeletal-categories,https://www.clowderproject.com/tag/00XK.html,skeletal category,https://emilyriehl.github.io/files/context.pdf#page=52,,,skeleton,https://ncatlab.org/nlab/show/skeleton,,
Q2292874,pumping lemma for regular languages,,,,,,,,,,,,,pumping lemma (regular languages),http://planetmath.org/pumpinglemmaregularlanguages
Q2293126,Landau's problems,,,,,,,,,,,,,Landau’s problems,http://planetmath.org/landausproblems
Q2293759,torsion subgroup,,,torsion subgroup,https://mathgloss.github.io/MathGloss/chicago/torsion_subgroup,,,torsion subgroup,https://emilyriehl.github.io/files/context.pdf#page=44,,,torsion subgroup,https://ncatlab.org/nlab/show/torsion+subgroup,,
Q2293800,Sylvester's sequence,,,,,,,,,,,,,Sylvester’s sequence,http://planetmath.org/sylvesterssequence
Q2294,Proton,,,,,,,,,,,proton,https://ncatlab.org/nlab/show/proton,,
Q2295009,smash product,,,,,,,smash product,https://emilyriehl.github.io/files/context.pdf#page=151,,,smash product theorem,https://ncatlab.org/nlab/show/smash+product+theorem,,
Q22952648,cardinality of the continuum,,,,,,,,,,,,,cardinality of the continuum,http://planetmath.org/cardinalityofthecontinuum
Q22952698,aleph ω,,,,,,,,,,,aleph,https://ncatlab.org/nlab/show/aleph,,
Q2295354,empty function,,,,,,,,,,,empty function,https://ncatlab.org/nlab/show/empty+function,,
Q2296021,Tensor algebra,,,,,,,,,,,tensor ring,https://ncatlab.org/nlab/show/tensor+ring,tensor algebra,http://planetmath.org/tensoralgebra
Q2296113,Solovay–Strassen primality test,,,,,,,,,,,,,Solovay-Strassen test,http://planetmath.org/solovaystrassentest
Q2296951,Morse theory,,,,,,,,,,,Morse theory,https://ncatlab.org/nlab/show/Morse+theory,,
Q2297037,isolated singularity,,,isolated singularity,https://mathgloss.github.io/MathGloss/chicago/isolated_singularity,,,,,,,,,isolated singularity,http://planetmath.org/isolatedsingularity
Q2297777,dual basis,,,,,,,dual basis,https://emilyriehl.github.io/files/context.pdf#page=41,dual basis,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/Dual/Basis.html#Module.Basis.dualBasis,dual basis,https://ncatlab.org/nlab/show/dual+basis,,
Q2298136,Ergodicity,,,,,,,,,,,ergodicity,https://ncatlab.org/nlab/show/ergodicity,,
Q2298723,safe prime,,,,,,,,,,,,,safe prime,http://planetmath.org/safeprime
Q2298831,asymmetric relation,,,,,,,,,,,asymmetric relation,https://ncatlab.org/nlab/show/asymmetric+relation,,
Q2300244,cut vertex,,,,,,,,,,,,,cut-vertex,http://planetmath.org/cutvertex
Q2300333,Friedman number,,,,,,,,,,,,,Friedman number,http://planetmath.org/friedmannumber
Q2300767,Transversality (mathematics),,,,,,,,,,,,,transversality,http://planetmath.org/transversality
Q2303697,Sorting,,,,,,,,,,,,,descending order,http://planetmath.org/descendingorder
Q23037160,Parastates,,,,,,,,,,,quasi-state,https://ncatlab.org/nlab/show/quasi-state,,
Q2305761,Feynman slash notation,,,,,,,,,,,Feynman slash notation,https://ncatlab.org/nlab/show/Feynman+slash+notation,,
Q230655,connected graph,,,connected graph,https://mathgloss.github.io/MathGloss/chicago/connected_graph,,,,,,,connected graph,https://ncatlab.org/nlab/show/connected+graph,connected graph,http://planetmath.org/connectedgraph
Q230689,Contractible,,,contractible,https://mathgloss.github.io/MathGloss/chicago/contractible,,,,,,,contractible space,https://ncatlab.org/nlab/show/contractible+space,contractible,http://planetmath.org/contractible
Q2306943,vampire number,,,,,,,,,,,,,vampire number,http://planetmath.org/vampirenumber
Q2308311,Specker sequence,,,,,,,,,,,Specker sequence,https://ncatlab.org/nlab/show/Specker+sequence,,
Q230883,Eigenstate,,,,,,,,,,,quantum state,https://ncatlab.org/nlab/show/quantum+state,,
Q2309682,sphere theorem,,,,,,,,,,,,,sphere theorem,http://planetmath.org/spheretheorem
Q2313686,automorphic number,,,,,,,,,,,,,automorphic number,http://planetmath.org/automorphicnumber
Q2314872,Magic circle (mathematics),,,,,,,,,,,,,magic circles,http://planetmath.org/magiccircles
Q2318637,Mollifier,,,,,,,,,,,,,mollifier,http://planetmath.org/mollifier
Q2319609,cevian,,,,,,,,,,,,,cevian,http://planetmath.org/cevian
Q2319635,Artin's conjecture on primitive roots,,,,,,,,,,,,,Artin’s conjecture on primitive roots,http://planetmath.org/artinsconjectureonprimitiveroots
Q232184,M-theory,,,,,,,,,,,mysterious duality,https://ncatlab.org/nlab/show/mysterious+duality,,
Q232207,Monte Carlo method,,,,,,,,,,,Monte Carlo method,https://ncatlab.org/nlab/show/Monte+Carlo+method,Monte Carlo simulation,http://planetmath.org/montecarlosimulation
Q232405,Metric system,,,,,,,,,,,,,metric system,http://planetmath.org/metricsystem
Q2325488,Stable vector bundle,,,,,,,,,,,Gieseker stability,https://ncatlab.org/nlab/show/Gieseker+stability,,
Q232661,Parallel computing,,,,,,,,,,,parallel computing,https://ncatlab.org/nlab/show/parallel+computing,,
Q2326800,simple ring,,,,,,,,,,,simple ring,https://ncatlab.org/nlab/show/simple+ring,simple ring,http://planetmath.org/simplering
Q2327764,volume element,,,,,,,,,,,,,volume element,http://planetmath.org/volumeelement
Q2328174,atomic formula,,,,,,,,,,,,,atomic formula,http://planetmath.org/atomicformula
Q2329388,Borel summation,,,,,,,,,,,Borel summability,https://ncatlab.org/nlab/show/Borel+summability,,
Q23304795,Gupta family,,,,,,,,,,,Varun Gupta,https://ncatlab.org/nlab/show/Varun+Gupta,,
Q2331395,normal extension,,,normal extension,https://mathgloss.github.io/MathGloss/chicago/normal_extension,,,,,,,normal field extension,https://ncatlab.org/nlab/show/normal+field+extension,normal extension,http://planetmath.org/normalextension
Q233220,Second fundamental form,,,,,,,,,,,,,second fundamental form,http://planetmath.org/secondfundamentalform
Q2334637,Zeisel number,,,,,,,,,,,,,Zeisel number,http://planetmath.org/zeiselnumber
Q2337529,square root of 5,,,,,,,,,,,,,square root of 5,http://planetmath.org/squarerootof5
Q2337858,Lyapunov function,,,,,,,,,,,,,Lyapunov function,http://planetmath.org/lyapunovfunction
Q233858,Non-euclidean geometries,,,,,,,,,,,Non-Euclidean geometry,https://ncatlab.org/nlab/show/Non-Euclidean+geometry,non-Euclidean geometry,http://planetmath.org/noneuclideangeometry
Q23389,Nash equilibrium,,,,,,,,,,,Nash equilibrium,https://ncatlab.org/nlab/show/Nash+equilibrium,Nash equilibrium,http://planetmath.org/nashequilibrium
Q23400563,quotient rule,,,,,,,,,,,,,quotient rule,http://planetmath.org/quotientrule
Q234181,Quantum gravity,,,,,,,,,,,quantum gravity,https://ncatlab.org/nlab/show/quantum+gravity,,
Q2342396,bounded operator,,,,,,,,,,,bounded operator,https://ncatlab.org/nlab/show/bounded+operator,bounded operator,http://planetmath.org/boundedoperator
Q2343600,Weierstrass elliptic function,,,,,,,,,,,Weierstrass elliptic function,https://ncatlab.org/nlab/show/Weierstrass+elliptic+function,modular discriminant,http://planetmath.org/modulardiscriminant
Q2344088,Chen prime,,,,,,,,,,,,,Chen prime,http://planetmath.org/chenprime
Q2344169,Partition of an interval,,,mesh,https://mathgloss.github.io/MathGloss/chicago/mesh,,,,,,,,,,
Q2345603,Plastic ratio,,,,,,,,,,,,,plastic constant,http://planetmath.org/plasticconstant
Q2346201,Bernoulli polynomials,,,,,,,,,,,Bernoulli polynomial,https://ncatlab.org/nlab/show/Bernoulli+polynomial,Euler polynomial,http://planetmath.org/eulerpolynomial
Q2346904,Euler's criterion,,,,,,,,,,,,,Euler’s criterion,http://planetmath.org/eulerscriterion
Q2347008,Squark,,,,,,,,,,,squark,https://ncatlab.org/nlab/show/squark,,
Q2348,Neutron,,,,,,,,,,,neutron,https://ncatlab.org/nlab/show/neutron,,
Q2348165,Sample mean,,,,,,,,,,,empirical mean,https://ncatlab.org/nlab/show/empirical+mean,,
Q2348801,Complete set of Boolean operators,,,,,,,,,,,,,sole sufficient operator,http://planetmath.org/solesufficientoperator
Q234881,Quantum electrodynamics,,,,,,,,,,,quantum electrodynamics,https://ncatlab.org/nlab/show/quantum+electrodynamics,quantum electrodynamics,http://planetmath.org/quantumelectrodynamics
Q2353128,silver ratio,,,,,,,,,,,,,silver rectangle,http://planetmath.org/silverrectangle
Q23538,equator,,,,,,,,,,,equator,https://ncatlab.org/nlab/show/equator,,
Q2358071,inverse Galois problem,,,,,,,,,,,inverse Galois problem,https://ncatlab.org/nlab/show/inverse+Galois+problem,inverse Galois problem,http://planetmath.org/inversegaloisproblem
Q2358888,Glossary of general topology,,,,,,,,,,,,,regularly open,http://planetmath.org/regularlyopen
Q2359161,precision and recall,,,,,,,,,,,,,precision recall,http://planetmath.org/precisionrecall
Q2360148,rule of sum,,,rule of sum,https://mathgloss.github.io/MathGloss/chicago/rule_of_sum,,,,,,,,,sum rule,http://planetmath.org/sumrule
Q2361277,Lusternik–Schnirelmann category,,,,,,,,,,,Lusternik-Schnirelmann category,https://ncatlab.org/nlab/show/Lusternik-Schnirelmann+category,Lusternik-Schnirelmann category,http://planetmath.org/lusternikschnirelmanncategory
Q2361385,Dual (category theory),,,,,,,,,,,,,opposite,http://planetmath.org/opposite
Q2361983,subnormal subgroup,,,,,,,,,,,,,subnormal subgroup,http://planetmath.org/subnormalsubgroup
Q2362761,wave function,,,,,,,,,,,wave function collapse,https://ncatlab.org/nlab/show/wave+function+collapse,,
Q2362762,search problem,,,,,,,,,,,,,search problem,http://planetmath.org/searchproblem
Q2362924,complete lattice,,,,,,,complete lattice,https://emilyriehl.github.io/files/context.pdf#page=121,,,sigma-complete lattice,https://ncatlab.org/nlab/show/sigma-complete+lattice,complete lattice homomorphism,http://planetmath.org/completelatticehomomorphism
Q2363730,distributive lattice,,,,,,,,,,,flat distributive lattice,https://ncatlab.org/nlab/show/flat+distributive+lattice,distributive lattice,http://planetmath.org/distributivelattice
Q23638,Klein bottle,,,,,,,,,,,Klein bottle,https://ncatlab.org/nlab/show/Klein+bottle,Klein bottle,http://planetmath.org/kleinbottle
Q2364925,Space-like,,,,,,,,,,,causal structure,https://ncatlab.org/nlab/show/causal+structure,,
Q2365325,orthonormal basis,,,,,,,,,,,,,orthonormal basis,http://planetmath.org/orthonormalbasis
Q2366896,semisimple Lie algebra,,,semisimple Lie algebra,https://mathgloss.github.io/MathGloss/chicago/semisimple_Lie_algebra,,,,,,,semisimple Lie algebra,https://ncatlab.org/nlab/show/semisimple+Lie+algebra,,
Q23669691,interpolation formula,,,,,,,,,,,,,Lagrange interpolation formula,http://planetmath.org/lagrangeinterpolationformula
Q2366982,fractional part,,,,,,,,,,,,,fractional part,http://planetmath.org/fractionalpart
Q236813,sign function,,,,,,,,,,,sign function,https://ncatlab.org/nlab/show/sign+function,signum function,http://planetmath.org/signumfunction
Q2369721,cubic plane curve,,,,,,,,,,,cubic curve,https://ncatlab.org/nlab/show/cubic+curve,,
Q2370031,unitary perfect number,,,,,,,,,,,,,unitary perfect number,http://planetmath.org/unitaryperfectnumber
Q2370289,Finite morphism,,,,,,,,,finite map,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Finmap.html#Finmap,,,finite morphism,http://planetmath.org/finitemorphism
Q2370925,normal bundle,,,,,,,,,,,conormal bundle,https://ncatlab.org/nlab/show/conormal+bundle,conormal bundle,http://planetmath.org/conormalbundle
Q237125,Term logic,,,,,,,,,,,,,Aristotelian logic,http://planetmath.org/aristotelianlogic
Q2372257,Hasse–Weil zeta function,,,,,,,,,,,Weil zeta function,https://ncatlab.org/nlab/show/Weil+zeta+function,L-series of an elliptic curve,http://planetmath.org/lseriesofanellipticcurve
Q2374166,singular function,,,,,,,,,,,,,singular function,http://planetmath.org/singularfunction
Q2374550,Tripos,,,,,,,,,,,tripos,https://ncatlab.org/nlab/show/tripos,,
Q2375830,Glossary of ring theory,,,,,,,,,,,,,nil and nilpotent ideals,http://planetmath.org/nilandnilpotentideals
Q2379128,Lindström's theorem,,,,,,,,,,,Lindström's theorem,https://ncatlab.org/nlab/show/Lindstr%C3%B6m%27s+theorem,Lindström’s theorem,http://planetmath.org/lindstromstheorem
Q2379867,XYZ,,,,,,,,,,,xyz,https://ncatlab.org/nlab/show/xyz,,
Q23807936,algebraic vector bundle,,,,,,,,,,,algebraic vector bundle,https://ncatlab.org/nlab/show/algebraic+vector+bundle,,
Q23808682,Conservative functor,,,,,conservative-functors,https://www.clowderproject.com/tag/0133.html,conservative functor,https://emilyriehl.github.io/files/context.pdf#page=200,,,conservative functor,https://ncatlab.org/nlab/show/conservative+functor,,
Q23809,atomic number,,,,,,,,,,,atomic number,https://ncatlab.org/nlab/show/atomic+number,,
Q238170,Quantum chromodynamics,,,,,,,,,,,QCD,https://ncatlab.org/nlab/show/QCD,,
Q2383161,T-norm,,,,,,,,,,,t-norm,https://ncatlab.org/nlab/show/t-norm,,
Q23835349,Fibonacci sequence,,,,,,,,,,,Fibonacci numbers,https://ncatlab.org/nlab/show/Fibonacci+numbers,Fibonacci sequence,http://planetmath.org/fibonaccisequence
Q2386260,Bézout domain,,,,,,,,,,,Bézout domain,https://ncatlab.org/nlab/show/B%C3%A9zout+domain,Bezout domain,http://planetmath.org/bezoutdomain
Q2387196,Peirce's law,,,,,,,,,,,Peirce's law,https://ncatlab.org/nlab/show/Peirce%27s+law,Peirce’s law,http://planetmath.org/peirceslaw
Q2390323,unit disk,,,,,,,,,,,,,unit disc,http://planetmath.org/unitdisc
Q239224,Einstein–Hilbert action,,,,,,,,,,,Einstein-Hilbert action,https://ncatlab.org/nlab/show/Einstein-Hilbert+action,,
Q2392464,tangent cone,,,,,,,,,,,tangent cone,https://ncatlab.org/nlab/show/tangent+cone,,
Q2392469,tangent plane,,,,,,,,,,,,,tangent plane (elementary),http://planetmath.org/tangentplaneelementary
Q23925390,centre,centre,https://arxiv.org/pdf/1612.09375#page=34,,,,,,,,,,,,
Q2393193,time complexity,,,,,,,,,,,,,time complexity,http://planetmath.org/timecomplexity
Q2394548,Hurewicz theorem,,,,,,,,,,,Hurewicz theorem,https://ncatlab.org/nlab/show/Hurewicz+theorem,,
Q2396526,Dyadic tensor,,,,,,,,,,,,,dyad product,http://planetmath.org/dyadproduct
Q2397465,Tautological line bundle,,,,,,,,,,,universal vector bundle,https://ncatlab.org/nlab/show/universal+vector+bundle,,
Q2397775,Krull's theorem,,,,,,,,,,,,,existence of maximal ideals,http://planetmath.org/existenceofmaximalideals
Q2400539,Teichmüller space,,,,,,,,,,,Teichmüller theory,https://ncatlab.org/nlab/show/Teichm%C3%BCller+theory,Teichmüller space,http://planetmath.org/teichmullerspace
Q2400580,Cusp form,,,,,,,,,,,cusp form,https://ncatlab.org/nlab/show/cusp+form,cusp form,http://planetmath.org/cuspform
Q24041773,Eff,,,,,,,,,,,Eff,https://ncatlab.org/nlab/show/Eff,,
Q240464,minimum spanning tree,,,,,,,,,,,,,minimum spanning tree,http://planetmath.org/minimumspanningtree
Q2404702,Liouville's theorem,,,,,,,,,,,,,Liouville’s theorem,http://planetmath.org/liouvillestheorem1
Q2405012,Planar ternary ring,,,,,,,,,,,,,ternary ring,http://planetmath.org/ternaryring
Q2405805,associator,,,,,,,,,,,associator,https://ncatlab.org/nlab/show/associator,associator,http://planetmath.org/associator
Q240651,prime element,,,,,,,,,,,prime element,https://ncatlab.org/nlab/show/prime+element,prime element,http://planetmath.org/primeelement
Q24070598,Spherical lune,,,,,,,,,,,,,biangle,http://planetmath.org/biangle
Q2409122,Spectral theory,,,,,,,,,,,spectral theory,https://ncatlab.org/nlab/show/spectral+theory,,
Q240950,Faltings's theorem,,,,,,,,,,,Mordell conjecture,https://ncatlab.org/nlab/show/Mordell+conjecture,Faltings’ theorem,http://planetmath.org/faltingstheorem
Q2409999,Andrews–Curtis conjecture,,,,,,,,,,,Andrews–Curtis conjecture,https://ncatlab.org/nlab/show/Andrews%E2%80%93Curtis+conjecture,,
Q241015,Jacobi symbol,,,,,,,,,,,Jacobi symbol,https://ncatlab.org/nlab/show/Jacobi+symbol,Jacobi symbol,http://planetmath.org/jacobisymbol
Q24175351,Order theory,,,,,,,,,,,order theory,https://ncatlab.org/nlab/show/order+theory,,
Q242028,lambda calculus,,,,,,,,,,,eta-conversion,https://ncatlab.org/nlab/show/eta-conversion,lambda calculus,http://planetmath.org/lambdacalculus
Q242045,Monotone class theorem,,,,,,,,,,,,,monotone class theorem,http://planetmath.org/monotoneclasstheorem
Q2421733,Thom space,,,,,,,,,,,Thom space,https://ncatlab.org/nlab/show/Thom+space,Thom isomorphism theorem,http://planetmath.org/thomisomorphismtheorem
Q242188,Matrix inversion,,,,,,,,,invertibility,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/Matrix/NonsingularInverse.html#Matrix.inv,,,invertible matrix,http://planetmath.org/invertiblematrix
Q2421905,Mayer–Vietoris sequence,,,,,,,,,,,Mayer-Vietoris sequence,https://ncatlab.org/nlab/show/Mayer-Vietoris+sequence,Mayer-Vietoris sequence,http://planetmath.org/mayervietorissequence
Q2423867,Wavelength,,,,,,,,,,,wavelength,https://ncatlab.org/nlab/show/wavelength,,
Q2425336,conditional convergence,,,,,,,,,,,conditional convergence,https://ncatlab.org/nlab/show/conditional+convergence,,
Q242657,magnetic moment,,,,,,,,,,,anomalous magnetic moment,https://ncatlab.org/nlab/show/anomalous+magnetic+moment,,
Q242767,Set theoretic complement,,,,,complements,https://www.clowderproject.com/tag/0050.html,,,,,relative complement,https://ncatlab.org/nlab/show/relative+complement,relative complement,http://planetmath.org/relativecomplement
Q2428439,central simple algebra,,,,,,,,,,,Schur index,https://ncatlab.org/nlab/show/Schur+index,central simple algebra,http://planetmath.org/centralsimplealgebra
Q2429676,Enumerative geometry,,,,,,,,,,,enumerative geometry,https://ncatlab.org/nlab/show/enumerative+geometry,,
Q243462,Chi-squared distribution,,,,,,,,,,,,,chi-squared random variable,http://planetmath.org/chisquaredrandomvariable
Q243630,BRICs,,,,,,,,,,,BRICS,https://ncatlab.org/nlab/show/BRICS,,
Q2436606,exotic R4,,,,,,,,,,,exotic R^4,https://ncatlab.org/nlab/show/exotic+R%5E4,exotic R4’s,http://planetmath.org/exoticr4s
Q243723,monomial,,,,,,,,,,,monomial,https://ncatlab.org/nlab/show/monomial,monomial,http://planetmath.org/monomial
Q2438393,Todd class,,,,,,,,,,,Todd class,https://ncatlab.org/nlab/show/Todd+class,,
Q243972,Erdős number,,,,,,,,,,,,,Erdős number,http://planetmath.org/erdhosnumber1
Q2443110,Cubic reciprocity,,,,,,,,,,,,,cubic reciprocity law,http://planetmath.org/cubicreciprocitylaw
Q2443460,Topologically equivalent,,,,,,,,,,,,,topological conjugation,http://planetmath.org/topologicalconjugation
Q2443467,Topological divisor of zero,,,,,,,,,,,,,topological divisor of zero,http://planetmath.org/topologicaldivisorofzero
Q2444982,Noetherian module,,,Noetherian module,https://mathgloss.github.io/MathGloss/chicago/Noetherian_module,,,,,Noetherian module,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Noetherian/Defs.html#IsNoetherian,Noetherian bimodule,https://ncatlab.org/nlab/show/Noetherian+bimodule,Noetherian module,http://planetmath.org/noetherianmodule
Q244615,Conway's Game of Life,,,,,,,,,,,Conway's game of life,https://ncatlab.org/nlab/show/Conway%27s+game+of+life,,
Q2449984,Pivot theorem,,,,,,,,,,,,,Miquel point,http://planetmath.org/miquelpoint
Q245098,intermediate value theorem,,,,,,,,,intermediate value theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/Order/IntermediateValue.html#intermediate_value_Icc,intermediate value theorem,https://ncatlab.org/nlab/show/intermediate+value+theorem,intermediate value theorem,http://planetmath.org/intermediatevaluetheorem
Q245102,Triangular number,,,,,,,,,,,,,triangular numbers,http://planetmath.org/triangularnumbers
Q245457,Circulant,,,,,,,,,,,,,circulant matrix,http://planetmath.org/circulantmatrix
Q245462,cyclic group,,,cyclic group,https://mathgloss.github.io/MathGloss/chicago/cyclic_group,,,,,cyclic group,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Algebra/Group/Defs.html#IsCyclic,topologically cyclic group,https://ncatlab.org/nlab/show/topologically+cyclic+group,virtually cyclic group,http://planetmath.org/virtuallycyclicgroup
Q245463,cyclic number,,,,,,,,,,,,,cyclic number,http://planetmath.org/cyclicnumber
Q245464,Cyclic code,,,,,,,,,,,,,cyclic code,http://planetmath.org/cycliccode
Q2456981,underlying set,,,,,,,,,,,underlying set,https://ncatlab.org/nlab/show/underlying+set,,
Q2462350,Kripke semantics,,,,,,,,,,,Kripke-Joyal semantics,https://ncatlab.org/nlab/show/Kripke-Joyal+semantics,p-morphism,http://planetmath.org/pmorphism
Q2464338,Philosophy of artificial intelligence,,,,,,,,,,,,,weak AI thesis,http://planetmath.org/weakaithesis
Q2466486,Recursive definition,,,,,,,,,,,inductive definition,https://ncatlab.org/nlab/show/inductive+definition,,
Q246672,mathematical object,,,,,,,,,,,mathematical object,https://ncatlab.org/nlab/show/mathematical+object,,
Q2467095,Uniformly hyperfinite algebra,,,,,,,,,,,uniformly hyperfinite algebra,https://ncatlab.org/nlab/show/uniformly+hyperfinite+algebra,,
Q2468917,assignment operator,,,,,,,,,,,assignment operator,https://ncatlab.org/nlab/show/assignment+operator,,
Q2469610,Isabelle,,,,,,,,,,,Isabelle,https://ncatlab.org/nlab/show/Isabelle,,
Q2470499,lens space,,,,,,,,,,,lens space,https://ncatlab.org/nlab/show/lens+space,,
Q2470767,Cauchy horizon,,,,,,,,,,,Cauchy horizon,https://ncatlab.org/nlab/show/Cauchy+horizon,,
Q2471737,Carathéodory's theorem,,,,,,,,,Carathéodory's theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Convex/Caratheodory.html#convexHull_eq_union,,,Carathéodory’s theorem,http://planetmath.org/caratheodorystheorem
Q247204,counting measure,,,,,,,,,,,counting measure,https://ncatlab.org/nlab/show/counting+measure,counting measure,http://planetmath.org/countingmeasure
Q247218,Subjective idealism,,,,,,,,,,,subjective idealism,https://ncatlab.org/nlab/show/subjective+idealism,,
Q24725604,K Homology domain,,,,,,,,,,,K-homology,https://ncatlab.org/nlab/show/K-homology,K-homology,http://planetmath.org/khomology
Q2477027,Length scale,,,,,,,,,,,length scale,https://ncatlab.org/nlab/show/length+scale,,
Q2478475,neighborhood,,,neighborhood,https://mathgloss.github.io/MathGloss/chicago/neighborhood,,,,,,,punctured neighborhood,https://ncatlab.org/nlab/show/punctured+neighborhood,neighborhood,http://planetmath.org/neighborhood
