Title,Link,Normalized,Candidates
properties of coproducts of families of sets functoriality,https://www.clowderproject.com/tag/001Z.html,propertiesofcoproductsoffamiliesofsetsfunctoriality,
subsection binary coproducts of sets,https://www.clowderproject.com/tag/0020.html,subsectionbinarycoproductsofsets,
coproducts of sets,https://www.clowderproject.com/tag/0021.html,coproductsofsets,
properties of coproducts of sets,https://www.clowderproject.com/tag/0022.html,propertiesofcoproductsofsets,
properties of coproducts of sets functoriality,https://www.clowderproject.com/tag/0023.html,propertiesofcoproductsofsetsfunctoriality,
properties of coproducts of sets associativity,https://www.clowderproject.com/tag/0024.html,propertiesofcoproductsofsetsassociativity,
properties of coproducts of sets unitality,https://www.clowderproject.com/tag/0025.html,propertiesofcoproductsofsetsunitality,
properties of coproducts of sets commutativity,https://www.clowderproject.com/tag/0026.html,propertiesofcoproductsofsetscommutativity,
properties of coproducts of sets symmetric monoidality,https://www.clowderproject.com/tag/0027.html,propertiesofcoproductsofsetssymmetricmonoidality,
pushouts of sets,https://www.clowderproject.com/tag/0029.html,pushoutsofsets,
unwinding pushouts of sets,https://www.clowderproject.com/tag/002A.html,unwindingpushoutsofsets,
examples of pushouts of sets,https://www.clowderproject.com/tag/002B.html,examplesofpushoutsofsets,
examples of pushouts of sets wedge sums of pointed sets,https://www.clowderproject.com/tag/002C.html,examplesofpushoutsofsetswedgesumsofpointedsets,
examples of pushouts of sets intersections via unions,https://www.clowderproject.com/tag/002D.html,examplesofpushoutsofsetsintersectionsviaunions,
properties of pushouts of sets,https://www.clowderproject.com/tag/002E.html,propertiesofpushoutsofsets,
properties of pushouts of sets functoriality,https://www.clowderproject.com/tag/002F.html,propertiesofpushoutsofsetsfunctoriality,
properties of pushouts of sets associativity,https://www.clowderproject.com/tag/002G.html,propertiesofpushoutsofsetsassociativity,
properties of pushouts of sets unitality,https://www.clowderproject.com/tag/002H.html,propertiesofpushoutsofsetsunitality,
properties of pushouts of sets commutativity,https://www.clowderproject.com/tag/002J.html,propertiesofpushoutsofsetscommutativity,
properties of pushouts of sets interaction with coproducts,https://www.clowderproject.com/tag/002K.html,propertiesofpushoutsofsetsinteractionwithcoproducts,
properties of pushouts of sets symmetric monoidality,https://www.clowderproject.com/tag/002L.html,propertiesofpushoutsofsetssymmetricmonoidality,
coequalisers of sets,https://www.clowderproject.com/tag/002N.html,coequalisersofsets,
unwinding coequalisers of sets,https://www.clowderproject.com/tag/002P.html,unwindingcoequalisersofsets,
examples of coequalisers of sets,https://www.clowderproject.com/tag/002Q.html,examplesofcoequalisersofsets,
examples of coequalisers of sets quotients by equivalence relations,https://www.clowderproject.com/tag/002R.html,examplesofcoequalisersofsetsquotientsbyequivalencerelations,
properties of coequalisers of sets,https://www.clowderproject.com/tag/002S.html,propertiesofcoequalisersofsets,
properties of coequalisers of sets associativity,https://www.clowderproject.com/tag/002T.html,propertiesofcoequalisersofsetsassociativity,
properties of coequalisers of sets unitality,https://www.clowderproject.com/tag/002U.html,propertiesofcoequalisersofsetsunitality,
properties of coequalisers of sets commutativity,https://www.clowderproject.com/tag/002V.html,propertiesofcoequalisersofsetscommutativity,
properties of coequalisers of sets interaction with composition,https://www.clowderproject.com/tag/002W.html,propertiesofcoequalisersofsetsinteractionwithcomposition,
section operations with sets,https://www.clowderproject.com/tag/002X.html,sectionoperationswithsets,
the empty set,https://www.clowderproject.com/tag/002Z.html,theemptyset,Q226183 (0.867; token_jaccard=0.67) empty set [layer2.csv]; Q7763401 (0.867; token_jaccard=0.67) The Set [layer5.csv]; Q85808415 (0.867; token_jaccard=0.67) The Set [layer5.csv]
singleton sets,https://www.clowderproject.com/tag/0031.html,singletonsets,
pairings of sets,https://www.clowderproject.com/tag/0033.html,pairingsofsets,
ordered pairs,https://www.clowderproject.com/tag/0035.html,orderedpairs,
properties of ordered pairs,https://www.clowderproject.com/tag/0036.html,propertiesoforderedpairs,
properties of ordered pairs uniqueness,https://www.clowderproject.com/tag/0037.html,propertiesoforderedpairsuniqueness,
properties of ordered pairs uniqueness 1,https://www.clowderproject.com/tag/0038.html,propertiesoforderedpairsuniqueness1,
properties of ordered pairs uniqueness 2,https://www.clowderproject.com/tag/0039.html,propertiesoforderedpairsuniqueness2,
sets of maps,https://www.clowderproject.com/tag/003B.html,setsofmaps,
properties of sets of maps,https://www.clowderproject.com/tag/003C.html,propertiesofsetsofmaps,
properties of sets of maps functoriality,https://www.clowderproject.com/tag/003D.html,propertiesofsetsofmapsfunctoriality,
unions of families of subsets,https://www.clowderproject.com/tag/003F.html,unionsoffamiliesofsubsets,
binary unions,https://www.clowderproject.com/tag/003H.html,binaryunions,
properties of binary unions,https://www.clowderproject.com/tag/003J.html,propertiesofbinaryunions,
properties of binary unions functoriality,https://www.clowderproject.com/tag/003K.html,propertiesofbinaryunionsfunctoriality,
properties of binary unions via intersections and symmetric differences,https://www.clowderproject.com/tag/003L.html,propertiesofbinaryunionsviaintersectionsandsymmetricdifferences,
properties of binary unions associativity,https://www.clowderproject.com/tag/003M.html,propertiesofbinaryunionsassociativity,
properties of binary unions unitality,https://www.clowderproject.com/tag/003N.html,propertiesofbinaryunionsunitality,
properties of binary unions commutativity,https://www.clowderproject.com/tag/003P.html,propertiesofbinaryunionscommutativity,
properties of binary unions idempotency,https://www.clowderproject.com/tag/003Q.html,propertiesofbinaryunionsidempotency,
properties of binary unions distributivity of unions over intersections,https://www.clowderproject.com/tag/003R.html,propertiesofbinaryunionsdistributivityofunionsoverintersections,
properties of binary unions interaction with characteristic functions 1,https://www.clowderproject.com/tag/003S.html,propertiesofbinaryunionsinteractionwithcharacteristicfunctions1,
properties of binary unions interaction with characteristic functions 2,https://www.clowderproject.com/tag/003T.html,propertiesofbinaryunionsinteractionwithcharacteristicfunctions2,
properties of binary unions interaction with powersets and semirings,https://www.clowderproject.com/tag/003U.html,propertiesofbinaryunionsinteractionwithpowersetsandsemirings,
intersections of families of subsets,https://www.clowderproject.com/tag/003W.html,intersectionsoffamiliesofsubsets,
binary intersections,https://www.clowderproject.com/tag/003Y.html,binaryintersections,
properties of binary intersections,https://www.clowderproject.com/tag/003Z.html,propertiesofbinaryintersections,
properties of binary intersections functoriality,https://www.clowderproject.com/tag/0040.html,propertiesofbinaryintersectionsfunctoriality,
properties of binary intersections adjointness,https://www.clowderproject.com/tag/0041.html,propertiesofbinaryintersectionsadjointness,
properties of binary intersections associativity,https://www.clowderproject.com/tag/0042.html,propertiesofbinaryintersectionsassociativity,
properties of binary intersections unitality,https://www.clowderproject.com/tag/0043.html,propertiesofbinaryintersectionsunitality,
properties of binary intersections commutativity,https://www.clowderproject.com/tag/0044.html,propertiesofbinaryintersectionscommutativity,
properties of binary intersections idempotency,https://www.clowderproject.com/tag/0045.html,propertiesofbinaryintersectionsidempotency,
properties of binary intersections distributivity of intersections over unions,https://www.clowderproject.com/tag/0046.html,propertiesofbinaryintersectionsdistributivityofintersectionsoverunions,
properties of binary intersections annihilation with the empty set,https://www.clowderproject.com/tag/0047.html,propertiesofbinaryintersectionsannihilationwiththeemptyset,
properties of binary intersections interaction with characteristic functions 1,https://www.clowderproject.com/tag/0048.html,propertiesofbinaryintersectionsinteractionwithcharacteristicfunctions1,
properties of binary intersections interaction with characteristic functions 2,https://www.clowderproject.com/tag/0049.html,propertiesofbinaryintersectionsinteractionwithcharacteristicfunctions2,
properties of binary intersections interaction with powersets and monoids with zero,https://www.clowderproject.com/tag/004A.html,propertiesofbinaryintersectionsinteractionwithpowersetsandmonoidswithzero,
properties of binary intersections interaction with powersets and semirings,https://www.clowderproject.com/tag/004B.html,propertiesofbinaryintersectionsinteractionwithpowersetsandsemirings,
intuition for the internal hom of px,https://www.clowderproject.com/tag/004C.html,intuitionfortheinternalhomofpx,
differences,https://www.clowderproject.com/tag/004E.html,differences,
properties of differences,https://www.clowderproject.com/tag/004F.html,propertiesofdifferences,
properties of differences functoriality,https://www.clowderproject.com/tag/004G.html,propertiesofdifferencesfunctoriality,
properties of differences de morgan s laws,https://www.clowderproject.com/tag/004H.html,propertiesofdifferencesdemorganslaws,
properties of differences interaction with unions 1,https://www.clowderproject.com/tag/004J.html,propertiesofdifferencesinteractionwithunions1,
properties of differences interaction with unions 2,https://www.clowderproject.com/tag/004K.html,propertiesofdifferencesinteractionwithunions2,
properties of differences interaction with unions 3,https://www.clowderproject.com/tag/004L.html,propertiesofdifferencesinteractionwithunions3,
properties of differences interaction with unions 4,https://www.clowderproject.com/tag/004M.html,propertiesofdifferencesinteractionwithunions4,
properties of differences interaction with intersections,https://www.clowderproject.com/tag/004N.html,propertiesofdifferencesinteractionwithintersections,
properties of differences interaction with complements,https://www.clowderproject.com/tag/004P.html,propertiesofdifferencesinteractionwithcomplements,
properties of differences interaction with symmetric differences,https://www.clowderproject.com/tag/004Q.html,propertiesofdifferencesinteractionwithsymmetricdifferences,
properties of differences triple differences,https://www.clowderproject.com/tag/004R.html,propertiesofdifferencestripledifferences,
properties of differences left annihilation,https://www.clowderproject.com/tag/004S.html,propertiesofdifferencesleftannihilation,
properties of differences right unitality,https://www.clowderproject.com/tag/004T.html,propertiesofdifferencesrightunitality,
properties of differences invertibility,https://www.clowderproject.com/tag/004U.html,propertiesofdifferencesinvertibility,
properties of differences interaction with containment,https://www.clowderproject.com/tag/004V.html,propertiesofdifferencesinteractionwithcontainment,
properties of differences interaction with containment a,https://www.clowderproject.com/tag/004W.html,propertiesofdifferencesinteractionwithcontainmenta,
properties of differences interaction with containment b,https://www.clowderproject.com/tag/004X.html,propertiesofdifferencesinteractionwithcontainmentb,
properties of differences interaction with characteristic functions,https://www.clowderproject.com/tag/004Y.html,propertiesofdifferencesinteractionwithcharacteristicfunctions,
complements,https://www.clowderproject.com/tag/0050.html,complements,
properties of complements,https://www.clowderproject.com/tag/0051.html,propertiesofcomplements,
properties of complements functoriality,https://www.clowderproject.com/tag/0052.html,propertiesofcomplementsfunctoriality,
properties of complements de morgan s laws,https://www.clowderproject.com/tag/0053.html,propertiesofcomplementsdemorganslaws,
properties of complements involutority,https://www.clowderproject.com/tag/0054.html,propertiesofcomplementsinvolutority,
properties of complements interaction with characteristic functions,https://www.clowderproject.com/tag/0055.html,propertiesofcomplementsinteractionwithcharacteristicfunctions,
symmetric differences,https://www.clowderproject.com/tag/0057.html,symmetricdifferences,
properties of symmetric differences,https://www.clowderproject.com/tag/0058.html,propertiesofsymmetricdifferences,
properties of symmetric differences lack of functoriality,https://www.clowderproject.com/tag/0059.html,propertiesofsymmetricdifferenceslackoffunctoriality,
properties of symmetric differences via unions and intersections,https://www.clowderproject.com/tag/005A.html,propertiesofsymmetricdifferencesviaunionsandintersections,
properties of symmetric differences associativity,https://www.clowderproject.com/tag/005B.html,propertiesofsymmetricdifferencesassociativity,
properties of symmetric differences commutativity,https://www.clowderproject.com/tag/005C.html,propertiesofsymmetricdifferencescommutativity,
properties of symmetric differences unitality,https://www.clowderproject.com/tag/005D.html,propertiesofsymmetricdifferencesunitality,
properties of symmetric differences invertibility,https://www.clowderproject.com/tag/005E.html,propertiesofsymmetricdifferencesinvertibility,
properties of symmetric differences interaction with unions,https://www.clowderproject.com/tag/005F.html,propertiesofsymmetricdifferencesinteractionwithunions,
properties of symmetric differences interaction with complements 1,https://www.clowderproject.com/tag/005G.html,propertiesofsymmetricdifferencesinteractionwithcomplements1,
properties of symmetric differences interaction with complements 2,https://www.clowderproject.com/tag/005H.html,propertiesofsymmetricdifferencesinteractionwithcomplements2,
properties of symmetric differences interaction with complements 3,https://www.clowderproject.com/tag/005J.html,propertiesofsymmetricdifferencesinteractionwithcomplements3,
properties of symmetric differences transitivity,https://www.clowderproject.com/tag/005K.html,propertiesofsymmetricdifferencestransitivity,
properties of symmetric differences the triangle inequality for symmetric differences,https://www.clowderproject.com/tag/005L.html,propertiesofsymmetricdifferencesthetriangleinequalityforsymmetricdifferences,
properties of symmetric differences distributivity over intersections,https://www.clowderproject.com/tag/005M.html,propertiesofsymmetricdifferencesdistributivityoverintersections,
properties of symmetric differences interaction with characteristic functions,https://www.clowderproject.com/tag/005N.html,propertiesofsymmetricdifferencesinteractionwithcharacteristicfunctions,
properties of symmetric differences bijectivity,https://www.clowderproject.com/tag/005P.html,propertiesofsymmetricdifferencesbijectivity,
properties of symmetric differences interaction with powersets and groups,https://www.clowderproject.com/tag/005Q.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandgroups,
properties of symmetric differences interaction with powersets and groups a,https://www.clowderproject.com/tag/005R.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandgroupsa,
properties of symmetric differences interaction with powersets and groups b,https://www.clowderproject.com/tag/005S.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandgroupsb,
properties of symmetric differences interaction with powersets and vector spaces 1,https://www.clowderproject.com/tag/005T.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandvectorspaces1,
properties of symmetric differences interaction with powersets and vector spaces 2,https://www.clowderproject.com/tag/005U.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandvectorspaces2,
properties of symmetric differences interaction with powersets and rings,https://www.clowderproject.com/tag/005V.html,propertiesofsymmetricdifferencesinteractionwithpowersetsandrings,
the characteristic function of a subset,https://www.clowderproject.com/tag/005Z.html,thecharacteristicfunctionofasubset,
the characteristic function of a point,https://www.clowderproject.com/tag/0060.html,thecharacteristicfunctionofapoint,
the characteristic relation of a set,https://www.clowderproject.com/tag/0061.html,thecharacteristicrelationofaset,
the characteristic embedding of a set,https://www.clowderproject.com/tag/0062.html,thecharacteristicembeddingofaset,
properties of characteristic functions of subsets,https://www.clowderproject.com/tag/0069.html,propertiesofcharacteristicfunctionsofsubsets,
properties of characteristic relations the inclusion of characteristic relations associated to a function,https://www.clowderproject.com/tag/006A.html,propertiesofcharacteristicrelationstheinclusionofcharacteristicrelationsassociatedtoafunction,
properties of characteristic functions of subsets interaction with unions 1,https://www.clowderproject.com/tag/006B.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithunions1,
properties of characteristic functions of subsets interaction with unions 2,https://www.clowderproject.com/tag/006C.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithunions2,
properties of characteristic functions of subsets interaction with intersections 1,https://www.clowderproject.com/tag/006D.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithintersections1,
properties of characteristic functions of subsets interaction with intersections 2,https://www.clowderproject.com/tag/006E.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithintersections2,
properties of characteristic functions of subsets interaction with differences,https://www.clowderproject.com/tag/006F.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithdifferences,
properties of characteristic functions of subsets interaction with complements,https://www.clowderproject.com/tag/006G.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithcomplements,
properties of characteristic functions of subsets interaction with symmetric differences,https://www.clowderproject.com/tag/006H.html,propertiesofcharacteristicfunctionsofsubsetsinteractionwithsymmetricdifferences,
the yoneda lemma for sets,https://www.clowderproject.com/tag/006L.html,theyonedalemmaforsets,
the characteristic embedding is fully faithful,https://www.clowderproject.com/tag/006M.html,thecharacteristicembeddingisfullyfaithful,
powersets,https://www.clowderproject.com/tag/006P.html,powersets,
powersets as decategorifications of co presheaf categories,https://www.clowderproject.com/tag/006Q.html,powersetsasdecategorificationsofcopresheafcategories,
subsection direct images,https://www.clowderproject.com/tag/007F.html,subsectiondirectimages,
the direct image function associated to a function,https://www.clowderproject.com/tag/007G.html,thedirectimagefunctionassociatedtoafunction,
further notation for direct images,https://www.clowderproject.com/tag/007H.html,furthernotationfordirectimages,
unwinding the direct image function associated to a function,https://www.clowderproject.com/tag/007J.html,unwindingthedirectimagefunctionassociatedtoafunction,
properties of direct images i,https://www.clowderproject.com/tag/007K.html,propertiesofdirectimagesi,
properties of direct images i functoriality,https://www.clowderproject.com/tag/007L.html,propertiesofdirectimagesifunctoriality,
properties of direct images i triple adjointness,https://www.clowderproject.com/tag/007M.html,propertiesofdirectimagesitripleadjointness,
properties of direct images i preservation of colimits,https://www.clowderproject.com/tag/007N.html,propertiesofdirectimagesipreservationofcolimits,
properties of direct images i oplax preservation of limits,https://www.clowderproject.com/tag/007P.html,propertiesofdirectimagesioplaxpreservationoflimits,
properties of direct images i symmetric strict monoidality with respect to unions,https://www.clowderproject.com/tag/007Q.html,propertiesofdirectimagesisymmetricstrictmonoidalitywithrespecttounions,
properties of direct images i symmetric oplax monoidality with respect to intersections,https://www.clowderproject.com/tag/007R.html,propertiesofdirectimagesisymmetricoplaxmonoidalitywithrespecttointersections,
properties of direct images i interaction with coproducts,https://www.clowderproject.com/tag/007S.html,propertiesofdirectimagesiinteractionwithcoproducts,
properties of direct images i interaction with products,https://www.clowderproject.com/tag/007T.html,propertiesofdirectimagesiinteractionwithproducts,
properties of direct images i relation to codirect images,https://www.clowderproject.com/tag/007U.html,propertiesofdirectimagesirelationtocodirectimages,
properties of direct images ii,https://www.clowderproject.com/tag/007V.html,propertiesofdirectimagesii,
properties of direct images ii functionality 1,https://www.clowderproject.com/tag/007W.html,propertiesofdirectimagesiifunctionality1,
properties of direct images ii functionality 2,https://www.clowderproject.com/tag/007X.html,propertiesofdirectimagesiifunctionality2,
properties of direct images ii interaction with identities,https://www.clowderproject.com/tag/007Y.html,propertiesofdirectimagesiiinteractionwithidentities,
properties of direct images ii interaction with composition,https://www.clowderproject.com/tag/007Z.html,propertiesofdirectimagesiiinteractionwithcomposition,
subsection inverse images,https://www.clowderproject.com/tag/0080.html,subsectioninverseimages,
the inverse image function associated to a function,https://www.clowderproject.com/tag/0081.html,theinverseimagefunctionassociatedtoafunction,
unwinding the inverse image function associated to a function,https://www.clowderproject.com/tag/0082.html,unwindingtheinverseimagefunctionassociatedtoafunction,
properties of inverse images i,https://www.clowderproject.com/tag/0083.html,propertiesofinverseimagesi,
properties of inverse images i functoriality,https://www.clowderproject.com/tag/0084.html,propertiesofinverseimagesifunctoriality,
properties of inverse images i triple adjointness,https://www.clowderproject.com/tag/0085.html,propertiesofinverseimagesitripleadjointness,
properties of inverse images i preservation of colimits,https://www.clowderproject.com/tag/0086.html,propertiesofinverseimagesipreservationofcolimits,
properties of inverse images i preservation of limits,https://www.clowderproject.com/tag/0087.html,propertiesofinverseimagesipreservationoflimits,
properties of inverse images i symmetric strict monoidality with respect to unions,https://www.clowderproject.com/tag/0088.html,propertiesofinverseimagesisymmetricstrictmonoidalitywithrespecttounions,
properties of inverse images i symmetric strict monoidality with respect to intersections,https://www.clowderproject.com/tag/0089.html,propertiesofinverseimagesisymmetricstrictmonoidalitywithrespecttointersections,
properties of inverse images i interaction with coproducts,https://www.clowderproject.com/tag/008A.html,propertiesofinverseimagesiinteractionwithcoproducts,
properties of inverse images i interaction with products,https://www.clowderproject.com/tag/008B.html,propertiesofinverseimagesiinteractionwithproducts,
properties of inverse images ii,https://www.clowderproject.com/tag/008C.html,propertiesofinverseimagesii,
properties of inverse images ii functionality 1,https://www.clowderproject.com/tag/008D.html,propertiesofinverseimagesiifunctionality1,
properties of inverse images ii functionality 2,https://www.clowderproject.com/tag/008E.html,propertiesofinverseimagesiifunctionality2,
properties of inverse images ii interaction with identities,https://www.clowderproject.com/tag/008F.html,propertiesofinverseimagesiiinteractionwithidentities,
properties of inverse images ii interaction with composition,https://www.clowderproject.com/tag/008G.html,propertiesofinverseimagesiiinteractionwithcomposition,
subsection codirect images,https://www.clowderproject.com/tag/008H.html,subsectioncodirectimages,
the codirect image function associated to a function,https://www.clowderproject.com/tag/008J.html,thecodirectimagefunctionassociatedtoafunction,
further notation for codirect images,https://www.clowderproject.com/tag/008K.html,furthernotationforcodirectimages,
unwinding the codirect image function associated to a function,https://www.clowderproject.com/tag/008L.html,unwindingthecodirectimagefunctionassociatedtoafunction,
image and complement parts of codirect images,https://www.clowderproject.com/tag/008M.html,imageandcomplementpartsofcodirectimages,
image and complement parts of codirect images image part,https://www.clowderproject.com/tag/008N.html,imageandcomplementpartsofcodirectimagesimagepart,
image and complement parts of codirect images complement part,https://www.clowderproject.com/tag/008P.html,imageandcomplementpartsofcodirectimagescomplementpart,
examples of codirect images,https://www.clowderproject.com/tag/008Q.html,examplesofcodirectimages,
properties of codirect images i,https://www.clowderproject.com/tag/008R.html,propertiesofcodirectimagesi,
properties of codirect images i functoriality,https://www.clowderproject.com/tag/008S.html,propertiesofcodirectimagesifunctoriality,
properties of codirect images i triple adjointness,https://www.clowderproject.com/tag/008T.html,propertiesofcodirectimagesitripleadjointness,
properties of codirect images i lax preservation of colimits,https://www.clowderproject.com/tag/008U.html,propertiesofcodirectimagesilaxpreservationofcolimits,
properties of codirect images i preservation of limits,https://www.clowderproject.com/tag/008V.html,propertiesofcodirectimagesipreservationoflimits,
properties of codirect images i symmetric lax monoidality with respect to unions,https://www.clowderproject.com/tag/008W.html,propertiesofcodirectimagesisymmetriclaxmonoidalitywithrespecttounions,
properties of codirect images i symmetric strict monoidality with respect to intersections,https://www.clowderproject.com/tag/008X.html,propertiesofcodirectimagesisymmetricstrictmonoidalitywithrespecttointersections,
properties of codirect images i interaction with coproducts,https://www.clowderproject.com/tag/008Y.html,propertiesofcodirectimagesiinteractionwithcoproducts,
properties of codirect images i interaction with products,https://www.clowderproject.com/tag/008Z.html,propertiesofcodirectimagesiinteractionwithproducts,
properties of codirect images i relation to direct images,https://www.clowderproject.com/tag/0090.html,propertiesofcodirectimagesirelationtodirectimages,
properties of codirect images i interaction with injections,https://www.clowderproject.com/tag/0091.html,propertiesofcodirectimagesiinteractionwithinjections,
